lr,loss_train,accuracy_validation
1e-05,6.426922798156738,32.45333333333333
1e-05,5.8012237548828125,32.45333333333333
1e-05,6.28648042678833,32.45333333333333
1e-05,6.197048664093018,32.45333333333333
1e-05,6.816493988037109,32.45333333333333
1e-05,5.477685451507568,32.45333333333333
1e-05,6.0674591064453125,32.45333333333333
1e-05,6.260932445526123,32.45333333333333
1e-05,6.579168796539307,32.45333333333333
1e-05,5.981643199920654,32.45333333333333
1e-05,6.116670608520508,32.45333333333333
1e-05,6.0156025886535645,32.45333333333333
1e-05,6.30915641784668,32.45333333333333
1e-05,5.964572429656982,32.45333333333333
1e-05,5.688692569732666,32.45333333333333
1e-05,6.187188148498535,32.45333333333333
1e-05,6.078469276428223,32.45333333333333
1e-05,6.030886173248291,32.45333333333333
1e-05,5.760590076446533,32.45333333333333
1e-05,5.247010707855225,32.45333333333333
1e-05,6.134872913360596,32.45333333333333
1e-05,5.895034313201904,32.45333333333333
1e-05,5.936801910400391,32.45333333333333
1e-05,5.773183822631836,32.45333333333333
1e-05,6.051666259765625,32.45333333333333
1e-05,4.909843921661377,32.45333333333333
1e-05,5.587867259979248,32.45333333333333
1e-05,5.067545413970947,32.45333333333333
1e-05,5.4961838722229,32.45333333333333
1e-05,5.481454372406006,32.45333333333333
1e-05,5.038310527801514,32.45333333333333
1e-05,5.429041862487793,32.45333333333333
1e-05,5.097144603729248,32.45333333333333
1e-05,4.937992572784424,32.45333333333333
1e-05,5.393605709075928,32.45333333333333
1e-05,5.015960693359375,32.45333333333333
1e-05,5.267711162567139,32.45333333333333
1e-05,5.056952476501465,32.45333333333333
1e-05,5.259018421173096,32.45333333333333
1e-05,4.8761749267578125,32.45333333333333
1e-05,4.901761531829834,32.45333333333333
1e-05,5.0112409591674805,32.45333333333333
1e-05,5.166295051574707,32.45333333333333
1e-05,5.599691390991211,32.45333333333333
1e-05,5.477293968200684,32.45333333333333
1e-05,4.705192565917969,32.45333333333333
1e-05,4.061277866363525,32.45333333333333
1e-05,4.906786918640137,32.45333333333333
1e-05,5.5635666847229,32.45333333333333
1e-05,4.772730350494385,32.45333333333333
1e-05,4.542972564697266,32.45333333333333
1e-05,5.323434829711914,32.45333333333333
1e-05,4.987646579742432,32.45333333333333
1e-05,4.629611492156982,32.45333333333333
1e-05,4.938523769378662,32.45333333333333
1e-05,4.8088698387146,32.45333333333333
1e-05,4.215226650238037,32.45333333333333
1e-05,5.437318325042725,32.45333333333333
1e-05,4.586400508880615,32.45333333333333
1e-05,5.317201614379883,32.45333333333333
1e-05,4.656966686248779,32.45333333333333
1e-05,4.733159065246582,32.45333333333333
1e-05,4.480623245239258,32.45333333333333
1e-05,4.638332843780518,32.45333333333333
1e-05,4.977776050567627,32.45333333333333
1e-05,4.4770636558532715,32.45333333333333
1e-05,4.747287273406982,32.45333333333333
1e-05,5.051702499389648,32.45333333333333
1e-05,4.520170211791992,32.45333333333333
1e-05,4.728081703186035,32.45333333333333
1e-05,4.246159553527832,32.45333333333333
1e-05,4.457703113555908,32.45333333333333
1e-05,4.431789398193359,32.45333333333333
1e-05,4.567342281341553,32.45333333333333
1e-05,5.0310211181640625,32.45333333333333
1e-05,4.1937456130981445,32.45333333333333
1e-05,4.8260297775268555,32.45333333333333
1e-05,4.680652618408203,32.45333333333333
1e-05,4.280543804168701,32.45333333333333
1e-05,4.407713413238525,32.45333333333333
1e-05,4.420655727386475,32.45333333333333
1e-05,4.269636631011963,32.45333333333333
1e-05,4.305509567260742,32.45333333333333
1e-05,4.294191837310791,32.45333333333333
1e-05,4.497747898101807,32.45333333333333
1e-05,3.8978688716888428,32.45333333333333
1e-05,4.3470964431762695,32.45333333333333
1e-05,4.373128414154053,32.45333333333333
1e-05,3.9562337398529053,32.45333333333333
1e-05,4.5274271965026855,32.45333333333333
1e-05,3.7969048023223877,32.45333333333333
1e-05,4.181617736816406,32.45333333333333
1e-05,4.23061990737915,32.45333333333333
1e-05,3.997485876083374,32.45333333333333
1e-05,3.529618501663208,32.45333333333333
1e-05,4.679623126983643,32.45333333333333
1e-05,4.396144866943359,32.45333333333333
1e-05,3.976590871810913,32.45333333333333
1e-05,4.1860175132751465,32.45333333333333
1e-05,4.633601188659668,32.45333333333333
1e-05,3.3420374393463135,32.45333333333333
1e-05,4.379449844360352,32.45333333333333
1e-05,4.333353519439697,32.45333333333333
1e-05,4.539796352386475,32.45333333333333
1e-05,4.600518226623535,32.45333333333333
1e-05,4.019053936004639,32.45333333333333
1e-05,4.303219795227051,32.45333333333333
1e-05,4.666507720947266,32.45333333333333
1e-05,4.030298233032227,32.45333333333333
1e-05,4.415731430053711,32.45333333333333
1e-05,3.691119432449341,32.45333333333333
1e-05,4.495157241821289,32.45333333333333
1e-05,3.634509563446045,32.45333333333333
1e-05,4.257931709289551,32.45333333333333
1e-05,4.0707597732543945,32.45333333333333
1e-05,4.197778701782227,32.45333333333333
1e-05,4.616977214813232,32.45333333333333
1e-05,3.7971622943878174,32.45333333333333
1e-05,3.681556463241577,32.45333333333333
1e-05,4.410465717315674,32.45333333333333
1e-05,4.062412261962891,32.45333333333333
1e-05,3.4968905448913574,32.45333333333333
1e-05,3.7128114700317383,32.45333333333333
