a,c,c,u,r,a,c,y,_,t,e,s,t
82.39111111111112
83.36888888888889
84.29333333333334
83.88444444444444
83.74222222222222
84.45333333333333
84.37333333333333
83.82222222222222
84.17777777777778
83.73333333333333
83.15555555555555
83.40444444444445
83.69777777777777
83.50222222222222
82.57777777777778
83.06666666666666
83.7688888888889
83.73333333333333
83.83111111111111
84.71111111111111
84.01777777777778
82.17777777777778
84.32
82.56
84.11555555555556
83.35111111111111
83.47555555555556
83.71555555555555
84.19555555555556
83.94666666666667
83.08444444444444
83.97333333333333
83.70666666666666
83.54666666666667
83.54666666666667
83.61777777777777
83.04888888888888
83.82222222222222
83.5911111111111
83.15555555555555
83.5911111111111
83.40444444444445
83.2
82.92444444444445
83.24444444444444
83.5911111111111
83.77777777777777
83.04888888888888
83.41333333333333
83.50222222222222
