a,c,c,u,r,a,c,y,_,t,e,s,t
83.37777777777778
83.10222222222222
82.32
83.69777777777777
84.84444444444445
82.63111111111111
83.32444444444444
83.54666666666667
82.64888888888889
83.97333333333333
84.24888888888889
83.44888888888889
84.4088888888889
82.98666666666666
84.30222222222223
82.57777777777778
82.85333333333334
83.82222222222222
83.84
83.47555555555556
83.6
83.27111111111111
83.61777777777777
83.93777777777778
83.47555555555556
82.78222222222222
83.25333333333333
84.34666666666666
83.29777777777778
83.34222222222222
83.5911111111111
83.71555555555555
83.21777777777778
83.03111111111112
83.29777777777778
84.34666666666666
83.45777777777778
83.36
84.21333333333334
82.49777777777778
82.54222222222222
83.88444444444444
83.69777777777777
84.46222222222222
83.28888888888889
83.49333333333334
84.2311111111111
83.69777777777777
83.46666666666667
83.5911111111111
