a,c,c,u,r,a,c,y,_,t,e,s,t
83.17333333333333
83.57333333333334
83.7688888888889
83.44
83.18222222222222
83.46666666666667
83.23555555555555
84.01777777777778
83.12
83.72444444444444
84.06222222222222
83.30666666666667
83.36
83.62666666666667
84.52444444444444
83.84
82.42666666666666
83.1288888888889
84.24888888888889
81.93777777777778
83.71555555555555
83.29777777777778
83.61777777777777
84.04444444444445
83.53777777777778
82.68444444444444
83.92888888888889
83.62666666666667
83.81333333333333
83.44
84.30222222222223
82.62222222222222
84.80888888888889
84.62222222222222
83.57333333333334
82.4088888888889
83.46666666666667
83.04888888888888
82.83555555555556
83.26222222222222
83.54666666666667
84.33777777777777
83.29777777777778
82.89777777777778
83.44
82.45333333333333
83.90222222222222
83.48444444444445
83.73333333333333
83.7688888888889
