a,c,c,u,r,a,c,y,_,t,e,s,t
50.873333333333335
51.36
49.96
49.35333333333333
50.82
49.873333333333335
51.56
49.82666666666667
51.52
51.873333333333335
51.086666666666666
50.553333333333335
52.14666666666667
50.406666666666666
51.02
49.54
50.94
50.12
51.89333333333333
51.32
51.45333333333333
50.4
49.846666666666664
50.913333333333334
52.03333333333333
51.6
49.76
52.06666666666667
50.56666666666667
50.8
51.64
50.72666666666667
50.39333333333333
50.013333333333335
50.126666666666665
50.733333333333334
49.346666666666664
49.48
50.11333333333334
50.666666666666664
50.85333333333333
51.04
51.50666666666667
50.446666666666665
50.833333333333336
51.013333333333335
50.04666666666667
50.9
51.03333333333333
51.79333333333334
