a,c,c,u,r,a,c,y,_,t,e,s,t
71.59333333333333
71.58666666666667
70.39333333333333
71.18
71.55333333333333
70.7
69.93333333333334
70.23333333333333
69.62
71.51333333333334
70.71333333333334
70.68666666666667
69.9
70.69333333333333
70.98666666666666
70.22
70.58
70.18
69.92666666666666
70.77333333333333
