lr,loss_train,accuracy_validation
2e-05,2.9283432960510254,55.92
2e-05,2.5687577724456787,55.92
2e-05,2.9435455799102783,55.92
2e-05,2.769649028778076,55.92
2e-05,2.6646668910980225,55.92
2e-05,2.547241449356079,55.92
2e-05,2.378981113433838,55.92
2e-05,2.367392063140869,55.92
2e-05,2.484952211380005,55.92
2e-05,2.4653210639953613,55.92
2e-05,2.406320571899414,55.92
2e-05,2.6282758712768555,55.92
2e-05,2.2793703079223633,55.92
2e-05,2.4815704822540283,55.92
2e-05,2.409031629562378,55.92
2e-05,2.3305506706237793,55.92
2e-05,2.5415663719177246,55.92
2e-05,2.1038475036621094,55.92
2e-05,2.077911138534546,55.92
2e-05,2.233642578125,55.92
2e-05,2.1332693099975586,55.92
2e-05,1.955336093902588,55.92
2e-05,2.2037222385406494,55.92
2e-05,2.05879807472229,55.92
2e-05,2.0737764835357666,55.92
2e-05,1.864171028137207,55.92
2e-05,2.1386327743530273,55.92
2e-05,2.011758327484131,55.92
2e-05,2.1285789012908936,55.92
2e-05,2.1228106021881104,55.92
2e-05,1.9909051656723022,55.92
2e-05,2.2175300121307373,55.92
2e-05,1.8287602663040161,55.92
2e-05,1.9094659090042114,55.92
2e-05,1.9753315448760986,55.92
2e-05,1.9694076776504517,55.92
2e-05,1.705543875694275,55.92
2e-05,1.8083467483520508,55.92
2e-05,1.8891477584838867,55.92
2e-05,1.7337747812271118,55.92
2e-05,1.9951952695846558,55.92
2e-05,1.9196264743804932,55.92
2e-05,1.8643450736999512,55.92
2e-05,1.8450193405151367,55.92
2e-05,1.551786184310913,55.92
2e-05,1.832282304763794,55.92
2e-05,1.6618189811706543,55.92
2e-05,1.7259601354599,55.92
2e-05,2.004027843475342,55.92
2e-05,1.6522879600524902,55.92
2e-05,1.9243860244750977,55.92
2e-05,1.8874952793121338,55.92
2e-05,1.9150673151016235,55.92
2e-05,1.7272818088531494,55.92
2e-05,1.7043622732162476,55.92
2e-05,1.605974793434143,55.92
2e-05,1.6628109216690063,55.92
2e-05,1.6872063875198364,55.92
2e-05,1.6922811269760132,55.92
2e-05,1.7101119756698608,55.92
2e-05,1.592626929283142,55.92
2e-05,1.4527791738510132,55.92
2e-05,1.6812727451324463,55.92
2e-05,1.6519235372543335,55.92
2e-05,1.5452985763549805,55.92
2e-05,1.5369020700454712,55.92
2e-05,1.8783015012741089,55.92
2e-05,1.6183940172195435,55.92
2e-05,1.455556869506836,55.92
2e-05,1.6964788436889648,55.92
2e-05,1.569708228111267,55.92
2e-05,1.589972734451294,55.92
2e-05,1.5920761823654175,55.92
2e-05,1.4943293333053589,55.92
2e-05,1.4729386568069458,55.92
2e-05,1.4702237844467163,55.92
2e-05,1.5379695892333984,55.92
2e-05,1.5423176288604736,55.92
2e-05,1.6481635570526123,55.92
2e-05,1.6149911880493164,55.92
2e-05,1.4722859859466553,55.92
2e-05,1.5281168222427368,55.92
2e-05,1.5469340085983276,55.92
2e-05,1.4958438873291016,55.92
2e-05,1.496232271194458,55.92
2e-05,1.513220191001892,55.92
2e-05,1.5361627340316772,55.92
2e-05,1.8856189250946045,55.92
2e-05,1.5363425016403198,55.92
2e-05,1.438269019126892,55.92
2e-05,1.448517084121704,55.92
2e-05,1.3267313241958618,55.92
2e-05,1.3506064414978027,55.92
2e-05,1.3766926527023315,55.92
2e-05,1.4381163120269775,55.92
2e-05,1.428277850151062,55.92
2e-05,1.4760643243789673,55.92
2e-05,1.4102696180343628,55.92
2e-05,1.4031362533569336,55.92
2e-05,1.4313466548919678,55.92
2e-05,1.137617826461792,55.92
2e-05,1.337399959564209,55.92
2e-05,1.3031781911849976,55.92
2e-05,1.3686009645462036,55.92
2e-05,1.3785886764526367,55.92
2e-05,1.434894323348999,55.92
2e-05,1.2890828847885132,55.92
2e-05,1.4594411849975586,55.92
2e-05,1.3369354009628296,55.92
2e-05,1.3947486877441406,55.92
2e-05,1.3466492891311646,55.92
2e-05,1.3005417585372925,55.92
2e-05,1.3536442518234253,55.92
2e-05,1.419485092163086,55.92
2e-05,1.3050264120101929,55.92
2e-05,1.6065863370895386,55.92
2e-05,1.3033818006515503,55.92
2e-05,1.4071171283721924,55.92
2e-05,1.281308889389038,55.92
2e-05,1.3275060653686523,55.92
2e-05,1.3441578149795532,55.92
2e-05,1.373907446861267,55.92
2e-05,1.2516934871673584,55.92
2e-05,1.2577154636383057,55.92
2e-05,1.2836484909057617,55.92
2e-05,1.2059235572814941,55.92
2e-05,1.4443392753601074,55.92
2e-05,1.3485517501831055,55.92
2e-05,1.3122624158859253,55.92
2e-05,1.1049139499664307,55.92
2e-05,1.5277942419052124,55.92
2e-05,1.389652132987976,55.92
2e-05,1.2518254518508911,55.92
2e-05,1.3763302564620972,55.92
2e-05,1.251373291015625,55.92
2e-05,1.2650127410888672,55.92
2e-05,1.1386351585388184,55.92
2e-05,1.2604548931121826,55.92
2e-05,1.243450403213501,55.92
2e-05,1.5108895301818848,55.92
2e-05,1.3268824815750122,55.92
2e-05,1.3950600624084473,55.92
2e-05,1.3614531755447388,55.92
2e-05,1.3530054092407227,55.92
2e-05,1.2394505739212036,55.92
2e-05,1.301347017288208,55.92
2e-05,1.2234152555465698,55.92
2e-05,1.205936312675476,55.92
2e-05,1.2717076539993286,55.92
2e-05,1.270939826965332,55.92
2e-05,1.145512580871582,55.92
2e-05,1.2258161306381226,55.92
2e-05,1.1232436895370483,55.92
2e-05,0.9904297590255737,55.92
2e-05,1.298748254776001,55.92
2e-05,1.0588457584381104,55.92
2e-05,1.1890095472335815,55.92
2e-05,1.1596702337265015,55.92
2e-05,1.3231016397476196,55.92
2e-05,1.157004714012146,55.92
2e-05,1.025009274482727,55.92
2e-05,1.0867414474487305,55.92
2e-05,1.0782076120376587,55.92
2e-05,1.1964154243469238,55.92
2e-05,1.1088074445724487,55.92
2e-05,0.9778820872306824,55.92
2e-05,1.251629114151001,55.92
2e-05,1.0634771585464478,55.92
2e-05,1.0403051376342773,55.92
2e-05,1.2122533321380615,55.92
2e-05,1.0981156826019287,55.92
2e-05,1.0805726051330566,55.92
2e-05,1.2189929485321045,55.92
2e-05,1.1756433248519897,55.92
2e-05,1.2160437107086182,55.92
2e-05,1.1420642137527466,55.92
2e-05,1.1406712532043457,55.92
2e-05,1.2843763828277588,55.92
2e-05,1.197044014930725,55.92
2e-05,1.2030051946640015,55.92
2e-05,1.0670700073242188,55.92
2e-05,1.3306273221969604,55.92
2e-05,0.9909676909446716,55.92
2e-05,1.142372727394104,55.92
2e-05,1.0590896606445312,55.92
2e-05,1.1251575946807861,55.92
2e-05,1.1754885911941528,55.92
2e-05,1.0925052165985107,55.92
2e-05,0.9419694542884827,55.92
2e-05,1.0078500509262085,55.92
2e-05,1.2304372787475586,55.92
2e-05,1.0029048919677734,55.92
2e-05,1.2331925630569458,55.92
2e-05,1.1292897462844849,55.92
2e-05,1.2982953786849976,55.92
2e-05,1.1945455074310303,55.92
2e-05,1.0266194343566895,55.92
2e-05,1.160443902015686,55.92
2e-05,1.191101312637329,55.92
2e-05,1.0737513303756714,55.92
2e-05,1.1657886505126953,55.92
2e-05,0.9720308184623718,55.92
2e-05,1.2400366067886353,55.92
2e-05,1.0036073923110962,55.92
2e-05,0.9941291809082031,55.92
2e-05,1.1699060201644897,55.92
2e-05,0.9345969557762146,55.92
2e-05,0.992715060710907,55.92
2e-05,1.1363829374313354,55.92
2e-05,1.0261849164962769,55.92
2e-05,0.8650960922241211,55.92
2e-05,1.2172032594680786,55.92
2e-05,0.9765549898147583,55.92
2e-05,1.001341462135315,55.92
2e-05,1.025339126586914,55.92
2e-05,0.9625818133354187,55.92
2e-05,0.9315927624702454,55.92
