a,c,c,u,r,a,c,y,_,t,e,s,t
48.333333333333336
47.04
49.18
46.94
48.333333333333336
48.68666666666667
46.93333333333333
46.526666666666664
47.82
48.13333333333333
47.266666666666666
47.31333333333333
46.60666666666667
48.38666666666666
47.36
47.85333333333333
46.32666666666667
49.126666666666665
47.72
47.14666666666667
48.9
48.60666666666667
49.086666666666666
47.78666666666667
48.306666666666665
48.913333333333334
48.50666666666667
48.34
48.24666666666667
48.84
47.24666666666667
47.486666666666665
47.11333333333334
47.88
48.36666666666667
48.20666666666666
48.913333333333334
48.586666666666666
47.906666666666666
48.94
48.806666666666665
47.57333333333333
47.8
48.18
47.46
47.34
48.52
48.093333333333334
48.78666666666667
48.16
