a,c,c,u,r,a,c,y,_,t,e,s,t
70.45333333333333
70.44666666666667
69.92666666666666
69.9
69.96666666666667
69.61333333333333
70.77333333333333
70.25333333333333
70.16666666666667
70.72
70.43333333333334
71.11333333333333
70.1
70.34
70.26666666666667
70.26
71.00666666666666
70.84
70.59333333333333
70.77333333333333
70.86
70.36
70.85333333333334
70.82666666666667
70.88666666666667
71.05333333333333
71.01333333333334
71.32
70.50666666666666
69.92
69.59333333333333
70.34666666666666
70.86
70.78
70.65333333333334
69.63333333333334
70.26
69.5
71.39333333333333
71.1
70.04666666666667
70.78666666666666
70.69333333333333
70.40666666666667
71.26666666666667
70.47333333333333
70.54
69.76
70.66666666666667
69.85333333333334
