a,c,c,u,r,a,c,y,_,t,e,s,t
52.72666666666667
50.67333333333333
51.18666666666667
49.95333333333333
51.193333333333335
50.9
49.82666666666667
51.12
50.053333333333335
51.04666666666667
50.306666666666665
50.413333333333334
50.82
51.86
50.63333333333333
51.53333333333333
50.53333333333333
50.57333333333333
51.74
50.513333333333335
51.053333333333335
49.52
50.79333333333334
50.193333333333335
50.973333333333336
49.693333333333335
51.25333333333333
50.25333333333333
50.95333333333333
50.446666666666665
50.85333333333333
51.63333333333333
51.233333333333334
49.07333333333333
50.58
50.833333333333336
49.43333333333333
50.9
51.526666666666664
50.12
50.88
50.88666666666666
50.1
50.98
51.03333333333333
50.70666666666666
50.96
51.74666666666667
50.88
49.626666666666665
