a,c,c,u,r,a,c,y,_,t,e,s,t
70.30666666666667
70.46
70.7
70.8
71.70666666666666
70.53333333333333
70.18666666666667
70.42
70.93333333333334
71.18
69.42
70.80666666666667
70.89333333333333
70.57333333333334
71.54666666666667
70.89333333333333
70.08666666666667
71.42666666666666
71.09333333333333
70.51333333333334
71.67333333333333
70.05333333333333
70.38666666666667
69.7
70.9
69.38
70.16
70.97333333333333
70.78
69.36
70.85333333333334
71.37333333333333
70.87333333333333
69.88
69.44
72.48666666666666
71.00666666666666
71.07333333333334
70.71333333333334
70.79333333333334
70.07333333333334
69.68666666666667
69.72
70.58
69.74
70.82
72.03333333333333
71.11333333333333
71.08
70.81333333333333
