a,c,c,u,r,a,c,y,_,t,e,s,t
69.5
71.52666666666667
70.31333333333333
70.06
70.70666666666666
71.48666666666666
71.65333333333334
70.76666666666667
71.04666666666667
71.02666666666667
70.22
70.26
71.11333333333333
70.9
70.87333333333333
71.2
70.37333333333333
70.62
70.78
70.22666666666667
71.16
71.00666666666666
70.24666666666667
71.88666666666667
72.78666666666666
70.87333333333333
71.30666666666667
70.30666666666667
69.42
70.84666666666666
71.1
70.41333333333333
71.62
71.14666666666666
70.24666666666667
70.06
70.27333333333333
70.86666666666666
69.7
72.20666666666666
70.32666666666667
70.22666666666667
69.7
69.60666666666667
69.75333333333333
71.16666666666667
70.82
70.89333333333333
70.58666666666667
69.90666666666667
