a,c,c,u,r,a,c,y,_,t,e,s,t
81.11111111111111
81.27111111111111
82.24
80.68444444444444
82.1511111111111
81.34222222222222
81.2088888888889
80.70222222222222
80.70222222222222
81.92888888888889
80.73777777777778
81.03111111111112
81.11111111111111
79.73333333333333
81.58222222222223
81.12
80.61333333333333
81.07555555555555
81.14666666666666
80.74666666666667
80.95111111111112
81.28888888888889
81.38666666666667
82.10666666666667
81.09333333333333
81.57333333333334
80.16888888888889
81.74222222222222
80.47111111111111
81.05777777777777
81.29777777777778
82.09777777777778
80.95111111111112
81.24444444444444
81.34222222222222
81.67111111111112
81.04
79.8488888888889
80.70222222222222
80.97777777777777
81.04
80.14222222222222
80.67555555555556
81.67111111111112
81.12
81.34222222222222
81.44
81.36888888888889
80.76444444444445
81.19111111111111
